"","seqnames","start","end","width","strand","Conc","Conc_treated","Conc_untreated","Fold","p.value","FDR"
"5761","2",112692424,112692824,401,"*",3.97583053339075,1.50534969238254,4.83942729182852,-3.12837212386173,2.3347653434075e-05,0.000123455226602661
"9721","8",127478609,127479009,401,"*",4.03560687837545,4.92900925401321,1.22411704779908,3.53385049278493,2.34887144080614e-05,0.000124084341147475
"7772","4",74934554,74934954,401,"*",2.68467594376827,3.68467594376827,0,5.37716478285902,2.34928503165168e-05,0.000124084341147475
"9304","7",103038071,103038471,401,"*",3.24015083791756,0,4.24015083791756,-5.69997207720615,2.35041371644588e-05,0.000124084341147475
"4134","17",47275252,47275652,401,"*",3.98836375890503,2.09661194559945,4.77956967347914,-2.63741775055665,2.3818004649957e-05,0.000125674479612346
"8599","6",110700331,110700731,401,"*",3.60106317379912,4.60106317379912,0,5.94646497182086,2.3852696385329e-05,0.000125790654423162
"1766","11",63888430,63888830,401,"*",2.93226269969069,0,3.93226269969069,-5.49685734833613,2.38705756011369e-05,0.000125818089666109
"4908","19",41928226,41928626,401,"*",2.62071953792118,3.62071953792118,0,5.33204538431645,2.38866203714732e-05,0.000125835831840165
"9949","9",94649178,94649578,401,"*",4.12975701273856,5.07194895195236,0.459597609394381,4.14947348204023,2.40385903747474e-05,0.000126569235792768
"8091","5",134904530,134904930,401,"*",2.87209093814879,0,3.87209093814879,-5.4499976575534,2.40645741813961e-05,0.000126638864660847
"8440","6",37171989,37172389,401,"*",3.5037349787089,0,4.46471114648592,-4.5936847157977,2.42962261443545e-05,0.000127790166657508
"2169","11",128579822,128580222,401,"*",2.65347393745244,0,3.65347393745244,-5.3092154279501,2.43912449714559e-05,0.000128221984291155
"3171","15",43977068,43977468,401,"*",2.64709667648811,0,3.64709667648811,-5.30551859941299,2.45006654110965e-05,0.000128729012284347
"10130","9",127937701,127938101,401,"*",2.74533389618395,0,3.74533389618395,-5.3778579871293,2.46296861101588e-05,0.000129338431028215
"7790","4",103493501,103493901,401,"*",3.00687766772157,4.00687766772157,0,5.58371295077281,2.47922873078501e-05,0.000130119896202023
"3092","15",33565101,33565501,401,"*",2.76200304507792,3.76200304507792,0,5.42360195462723,2.48047197596199e-05,0.000130119896202023
"10034","9",111037779,111038179,401,"*",3.47262183404877,4.40971467942937,0,4.13292853247489,2.5000445241358e-05,0.000131072414598588
"4719","19",16570008,16570408,401,"*",3.04505502022501,0,4.04505502022501,-5.56176922371881,2.50127106548843e-05,0.000131072414598588
"765","1",152141938,152142338,401,"*",3.38659406541778,4.32853207026003,0,4.09887460533089,2.53250055127572e-05,0.000132638881115628
"2418","12",94589476,94589876,401,"*",3.13467901523619,4.11191142047973,0,5.00627398829119,2.53969157901029e-05,0.000132945352962432
"5709","2",102286087,102286487,401,"*",2.75999056142316,3.75999056142316,0,5.42013008604127,2.55064504997935e-05,0.000133448350664444
"8279","6",2846440,2846840,401,"*",3.588444074179,4.52091633882641,0.137669514507018,3.93034708234441,2.57419349908828e-05,0.000134609433500797
"655","1",115314833,115315233,401,"*",4.25192577134092,5.18805542999001,0.722632015228174,4.03650247579976,2.5838382336623e-05,0.00013497690619327
"8738","6",151067847,151068247,401,"*",3.31524129726269,4.31524129726269,0,5.76563461601214,2.58394077347318e-05,0.00013497690619327
"5491","2",46098561,46098961,401,"*",2.90603441147049,0,3.90603441147049,-5.47316866563124,2.58541185328362e-05,0.000134982707226933
"4112","17",44689716,44690116,401,"*",2.67549703959902,0,3.67549703959902,-5.32100161983649,2.59096084841262e-05,0.0001352012955862
"5564","2",63741884,63742284,401,"*",3.38455077492011,4.34604833946336,0,4.55718180579512,2.59323337817625e-05,0.000135248771825535
"260","1",32332297,32332697,401,"*",3.03030041863628,4.03030041863628,0,5.5905752612547,2.62964721331433e-05,0.000137037888139415
"8305","6",11869573,11869973,401,"*",2.77466151638721,3.77466151638721,0,5.42616591409136,2.63029901164318e-05,0.000137037888139415
"8053","5",133664375,133664775,401,"*",2.80041368424431,0,3.80041368424431,-5.40282264233356,2.6608504620614e-05,0.000138556877418465
"2124","11",94662452,94662852,401,"*",2.75259875541035,3.75259875541035,0,5.41247745644398,2.66462203851001e-05,0.000138680512491934
"342","1",42937202,42937602,401,"*",4.1022906447768,2.56780136748852,4.82894618217253,-2.21563972999099,2.67300722596704e-05,0.000139044007954522
"5271","2",25347482,25347882,401,"*",2.73177076809197,0,3.73177076809197,-5.35409530994446,2.67812804727714e-05,0.00013923740633434
"942","1",203549320,203549720,401,"*",3.46226544568777,0.561518876405303,4.36228991025021,-3.66560289344301,2.69365520261441e-05,0.000139899901310175
"10278","X",30931909,30932309,401,"*",3.19094203085691,4.16905188939262,0,5.04234350050337,2.69368978744328e-05,0.000139899901310175
"1377","10",72292204,72292604,401,"*",4.43995960227589,2.6819906003187,5.20916929794722,-2.43412344191406,2.70778062585989e-05,0.000140558173178135
"1077","1",225253785,225254185,401,"*",2.71681991926123,0,3.71681991926123,-5.34448027963542,2.71559360961056e-05,0.000140890050054285
"7317","3",57977715,57978115,401,"*",2.79604643579088,0,3.79604643579088,-5.40472072162197,2.71900418134138e-05,0.000140920756803309
"1852","11",65912789,65913189,401,"*",3.14751797299936,0,4.12266335379359,-4.96318457353177,2.7190251816457e-05,0.000140920756803309
"9487","8",29511563,29511963,401,"*",3.31637085866876,0.0657065524250697,4.23852023859315,-3.92315591359436,2.72428741132766e-05,0.00014111979414106
"5440","2",43877831,43878231,401,"*",3.11667310331214,0,4.11667310331214,-5.59612676172454,2.72797175169305e-05,0.000141236930806226
"3049","14",103123788,103124188,401,"*",2.73446872173196,0,3.73446872173196,-5.35113048900764,2.73929543442789e-05,0.000141675389195919
"4766","19",18104345,18104745,401,"*",2.73446872173196,0,3.73446872173196,-5.35113048900764,2.73929543442789e-05,0.000141675389195919
"2447","12",105933959,105934359,401,"*",3.52209857538761,4.46933816399481,0,4.21442955232544,2.74293007852435e-05,0.000141789484527887
"6168","20",33278159,33278559,401,"*",2.78741418067401,3.78741418067401,0,5.43022892246888,2.74918831081709e-05,0.000142039010852991
"9302","7",102395993,102396393,401,"*",3.23967017435043,0,4.23967017435043,-5.67544228214042,2.76185404812697e-05,0.000142619154150157
"8740","6",151125565,151125965,401,"*",4.06797570670693,4.99529624976421,0.720713611062692,4.14931157162132,2.77388978352513e-05,0.000143166178374867
"2758","14",44662471,44662871,401,"*",2.82461134144665,3.82461134144665,0,5.45038538847019,2.79657354866704e-05,0.000144261915127445
"2522","12",122808761,122809161,401,"*",3.4336253500264,4.37753846680017,0,4.51267862853571,2.82970077181563e-05,0.000145894961871533
"10353","X",136562746,136563146,401,"*",2.58333502981443,3.58333502981443,0,5.29436278671977,2.83160356658117e-05,0.000145917265827197
"8500","6",44000366,44000766,401,"*",3.00859097100138,0,4.00859097100138,-5.52817013801199,2.83915282189602e-05,0.000146230367188988
"2233","12",26246451,26246851,401,"*",2.88214045757738,3.88214045757738,0,5.48888203940812,2.85347497005774e-05,0.000146834148197698
"846","1",168880055,168880455,401,"*",2.68071910975644,3.68071910975644,0,5.35673624195496,2.85383447731345e-05,0.000146834148197698
"3158","15",42510479,42510879,401,"*",3.44490926085707,4.38919239552747,0,4.14799209698413,2.8684672665961e-05,0.000147510557621587
"525","1",93433665,93434065,401,"*",2.68782201957778,0,3.68782201957778,-5.32784302464145,2.87303315127159e-05,0.000147668845294513
"9189","7",76191805,76192205,401,"*",2.63609907276401,0,3.63609907276401,-5.29140375272956,2.88660074248722e-05,0.00014828940149682
"8154","5",139968763,139969163,401,"*",2.92519018945762,0,3.92519018945762,-5.4693113904705,2.89388976140332e-05,0.000148586941965483
"8284","6",3324421,3324821,401,"*",2.7093308251648,0,3.7093308251648,-5.34217508739027,2.89991452761469e-05,0.000148692769784156
"156","1",24559025,24559425,401,"*",2.60438716992382,3.60438716992382,0,5.30846882508,2.9002725230041e-05,0.000148692769784156
"4295","17",66952095,66952495,401,"*",3.22725935525417,4.22725935525417,0,5.70587387897821,2.9004453632456e-05,0.000148692769784156
"6618","22",29762278,29762678,401,"*",2.66471461677502,0,3.66471461677502,-5.31008542664418,2.90669642568957e-05,0.000148936303691115
"5556","2",61194179,61194579,401,"*",2.67562083423238,0,3.67562083423238,-5.3156522832143,2.92368075812004e-05,0.000149729264831483
"9681","8",123922049,123922449,401,"*",3.46149157712042,0,4.46149157712042,-5.80181524662581,2.93881927235222e-05,0.000150426927684867
"8338","6",25070709,25071109,401,"*",2.65059445755117,3.65059445755117,0,5.33679010204546,2.9569517906654e-05,0.00015127704392966
"2853","14",65180442,65180842,401,"*",3.14249477716381,0,4.14249477716381,-5.60710672769791,2.96818108457085e-05,0.000151773298631457
"9266","7",100891522,100891922,401,"*",2.87754905221484,0,3.87754905221484,-5.43613352331737,2.99413815845187e-05,0.000153021736470828
"1775","11",64247207,64247607,401,"*",4.48814508925467,5.37327706083448,1.7803749679262,3.44507504598453,2.99765714421852e-05,0.000153122733692068
"9630","8",102600838,102601238,401,"*",4.27121986939064,5.07997720434925,2.26136462138403,2.75780701708613,3.0485945981469e-05,0.00015564455445786
"6709","22",36307839,36308239,401,"*",2.65982313251349,0,3.65982313251349,-5.2961465889414,3.05977309806912e-05,0.000156134951148257
"904","1",202010331,202010731,401,"*",4.02238321446117,0.275999942128537,4.96760734144244,-4.22099544520695,3.09502810538262e-05,0.000157852795200013
"2592","13",41696466,41696866,401,"*",3.70742832981679,0,4.6657545350223,-4.68276849829485,3.11379021452937e-05,0.000158728134972799
"4836","19",35702314,35702714,401,"*",2.87942793292504,0,3.87942793292504,-5.44262286146676,3.11651531496978e-05,0.000158785495385395
"9658","8",122568608,122569008,401,"*",2.66526616370342,3.66526616370342,0,5.34401049454896,3.13379396855479e-05,0.000159583915535692
"5212","2",10057587,10057987,401,"*",3.38129198798022,0,4.33876012037201,-4.47492468548193,3.17770997577163e-05,0.000161737289792479
"8937","7",23956887,23957287,401,"*",2.96946764293813,3.96946764293813,0,5.53527922416811,3.19432592408482e-05,0.000162499665794679
"5320","2",27409473,27409873,401,"*",3.31117123540477,0,4.31117123540477,-5.70379165097677,3.21347589102571e-05,0.000163390103578023
"1389","10",72736405,72736805,401,"*",3.35187552411588,4.2451891583024,0.541542398882078,3.61495230907136,3.23268504207708e-05,0.000164282637186969
"6871","22",39292537,39292937,401,"*",4.45490564925772,5.26022145266795,2.46909934654228,2.73533675083645,3.25218421465182e-05,0.00016518898838495
"98","1",20355857,20356257,401,"*",3.7110157535451,4.63970919215802,0.33692159155566,3.97653345438548,3.2715918988916e-05,0.000166089767757029
"3108","15",40118469,40118869,401,"*",2.70143791657546,0,3.70143791657546,-5.32520946895223,3.28875030554682e-05,0.000166875494798324
"6233","20",36744723,36745123,401,"*",2.67089045155649,0,3.67089045155649,-5.30027140151524,3.29590686548233e-05,0.000167153171384324
"6043","2",233972905,233973305,401,"*",3.1550374350108,0,4.1550374350108,-5.60301425397197,3.30826501421921e-05,0.000167694230164074
"177","1",26705748,26706148,401,"*",2.69424178078311,3.69424178078311,0,5.35870605299476,3.32688560452072e-05,0.00016855201441995
"8655","6",136550380,136550780,401,"*",3.32462545247373,4.32462545247373,0,5.7515514043719,3.36088941740839e-05,0.000170107586474088
"5938","2",218272712,218273112,401,"*",3.35895194649694,4.29982370477293,0,4.45111879942483,3.36101740126636e-05,0.000170107586474088
"849","1",172671597,172671997,401,"*",3.08535930783431,4.08535930783431,0,5.60435297789802,3.36777873691112e-05,0.00017036291520817
"6300","20",47181289,47181689,401,"*",2.81183302961986,0,3.81183302961986,-5.39827711991212,3.3699619569575e-05,0.000170386512597061
"1846","11",65791655,65792055,401,"*",4.51375604608687,5.32595423645806,2.47939011795226,2.82551397993465,3.3776810788186e-05,0.000170689840668404
"4325","17",75420507,75420907,401,"*",2.60833975680868,3.60833975680868,0,5.29902188221543,3.38011493962072e-05,0.000170725907255652
"9014","7",44543240,44543640,401,"*",3.68050159876695,4.657134112469,0,5.35126367315423,3.39306065236229e-05,0.000171239254391263
"7199","3",45509018,45509418,401,"*",2.65203142687332,0,3.65203142687332,-5.29145944221252,3.39372910214222e-05,0.000171239254391263
"6806","22",37999850,38000250,401,"*",4.98759556719057,3.52174293865247,5.69951196841877,-2.10534678571985,3.41674864066828e-05,0.000172304214731761
"1378","10",72295960,72296360,401,"*",3.31233571452851,0.419376598401797,4.21179976846337,-3.55422463443412,3.4183072927641e-05,0.000172304214731761
"9399","7",139341479,139341879,401,"*",3.38307974980664,4.38307974980664,0,5.7787292638669,3.43606925711657e-05,0.000173111611050162
"207","1",28369485,28369885,401,"*",3.92773798701787,4.84742871532521,0.720713611062692,4.03052295052113,3.44163722671691e-05,0.00017328046793251
"4856","19",39078706,39079106,401,"*",3.2067091875122,0,4.18286197735021,-4.99976701880667,3.44291267267415e-05,0.00017328046793251
"4819","19",33101112,33101512,401,"*",2.59898510398116,0,3.59898510398116,-5.25266117722495,3.47772255007786e-05,0.000174943721791803
"2898","14",68675169,68675569,401,"*",3.10832005698875,4.07343954455812,0,4.95711385946031,3.48891495257399e-05,0.000175332903828643
"8104","5",135386976,135387376,401,"*",3.33326337580483,4.24921016165162,0.190121232245703,3.67704344363899,3.4889922928118e-05,0.000175332903828643
"827","1",156398373,156398773,401,"*",2.77176605760164,0,3.77176605760164,-5.36480577083027,3.49293873872522e-05,0.000175442393632833
"8999","7",44044428,44044828,401,"*",3.55281343121887,0,4.55281343121887,-5.83809170485577,3.49902222737663e-05,0.000175659057191265
"9905","9",83999184,83999584,401,"*",2.67041103214229,3.67041103214229,0,5.33806778619273,3.50278286249398e-05,0.000175758947979033
"6105","2",240205383,240205783,401,"*",3.59497745949135,0,4.59497745949136,-5.86442506608955,3.52050949383687e-05,0.000176559154756599
"2246","12",30974778,30975178,401,"*",3.35545519023742,4.29618047323356,0,4.44280727433778,3.54390242613334e-05,0.000177642583734209
"4119","17",45123994,45124394,401,"*",3.67708506220582,0.275999942128537,4.60713272358635,-3.92011237728597,3.58345483282589e-05,0.000179526258756055
"688","1",119566420,119566820,401,"*",3.11700224472263,4.09395171747119,0,4.96741895097653,3.58509868871033e-05,0.000179526258756055
"7329","3",64985078,64985478,401,"*",2.70458640640632,3.70458640640632,0,5.35782549036284,3.61179064167839e-05,0.000180771669786475
"2457","12",110048361,110048761,401,"*",3.01651170518774,0,4.01651170518774,-5.51063140329906,3.6337484296632e-05,0.000181778997804472
"88","1",19164613,19165013,401,"*",3.13440336478452,4.10015528807704,0,4.97340087733966,3.63876901248422e-05,0.000181938450624211
"1201","10",29812089,29812489,401,"*",2.63657908289697,3.63657908289697,0,5.30925315333583,3.64194697294465e-05,0.000182005658139354
"5887","2",176977056,176977456,401,"*",2.56948018981006,3.56948018981006,0,5.26734597606664,3.6459984909565e-05,0.000182116431921204
"5233","2",10538512,10538912,401,"*",4.56127348761346,2.28686756192822,5.40389221302531,-2.99594210271498,3.6564768975628e-05,0.000182547953764139
"4669","19",14574193,14574593,401,"*",4.76750561851731,2.34268358940256,5.62649502921362,-3.1018586712619,3.69791858305013e-05,0.000184524092190913
"7522","3",183306946,183307346,401,"*",4.82130422922,5.75681222401573,1.30567611178385,4.22458538433759,3.71952238713886e-05,0.000185508842675142
"10055","9",113650692,113651092,401,"*",2.789717391998,3.789717391998,0,5.40412768047423,3.7306625512921e-05,0.000185960800470255
"3592","16",30568245,30568645,401,"*",2.87910545430496,0,3.87910545430496,-5.42101484755003,3.73233163261207e-05,0.000185960800470255
"6255","20",44080751,44081151,401,"*",2.8948868006591,0,3.8948868006591,-5.42836137035476,3.73568706240529e-05,0.000186034591542261
"7828","5",1783081,1783481,401,"*",2.62808296076472,0,3.62808296076472,-5.25849674158941,3.77530285478732e-05,0.000187859990863909
"3887","17",4731530,4731930,401,"*",3.87424551004551,4.73977940526218,1.3840827103928,3.30878845319803,3.7761277760554e-05,0.000187859990863909
"5408","2",41860035,41860435,401,"*",2.78846962674179,3.78846962674179,0,5.40231503829724,3.78002135490114e-05,0.000187959478694358
"1699","11",46386745,46387145,401,"*",2.7432718751356,0,3.7432718751356,-5.33155357814482,3.78820120808656e-05,0.000188271892790481
"7613","3",194715417,194715817,401,"*",4.98310827671476,5.915784610091,1.5280685331203,4.16364770619667,3.80991703982618e-05,0.000189256389490865
"8963","7",28062536,28062936,401,"*",2.76126319154535,3.76126319154535,0,5.38781741595752,3.83161998190355e-05,0.00019023926123258
"9277","7",101138449,101138849,401,"*",3.3732079958498,0,4.32219486730769,-4.43781688778064,3.83664517825934e-05,0.000190382602533683
"5396","2",38076241,38076641,401,"*",2.89636292467314,3.89636292467314,0,5.4698550824613,3.83834345259344e-05,0.000190382602533683
"3507","16",11612270,11612670,401,"*",2.93290613554475,0,3.93290613554475,-5.45016505178581,3.85586858960074e-05,0.0001911563224365
"8233","5",153296450,153296850,401,"*",2.64893279002182,3.64893279002182,0,5.3147957236394,3.86503460840657e-05,0.00019151506983742
"2760","14",49862694,49863094,401,"*",2.64904857718134,0,3.64904857718134,-5.2785509864117,3.88880033778406e-05,0.000192596523715104
"4071","17",42019826,42020226,401,"*",2.66110052235136,0,3.66110052235136,-5.27882781366017,3.91121321498186e-05,0.00019360993096606
"5555","2",60215361,60215761,401,"*",2.65255303847908,3.65255303847908,0,5.31232907720219,3.92923587640429e-05,0.000194405115021498
"2362","12",54360768,54361168,401,"*",2.71645631550498,3.71645631550498,0,5.35459138692861,3.94848641083449e-05,0.000195260227341965
"3242","15",66766844,66767244,401,"*",3.3393544994095,0.549783559450438,4.23106217345936,-3.54284777590421,3.9605014196326e-05,0.000195756855527159
"3878","17",4505143,4505543,401,"*",4.61415398244828,3.03668673995272,5.34961584078528,-2.26857202620839,4.01334495567994e-05,0.000198270028298275
"10245","HG1343_HG173_HG459_PATCH",318180,318580,401,"*",2.99308819402026,3.99308819402026,0,5.53265648941885,4.01647596352318e-05,0.000198325989741132
"1486","10",90587042,90587442,401,"*",2.59900092937889,3.59900092937889,0,5.27904620632328,4.06354868557456e-05,0.000200550575357173
"3651","16",57917047,57917447,401,"*",3.50814838004094,0,4.44939326382519,-4.12246405244742,4.07506457819418e-05,0.000201018965897501
"654","1",115210327,115210727,401,"*",5.16188527763245,5.96687746715804,3.17831693854391,2.73462501036455,4.07790972276015e-05,0.000201059383995998
"6312","20",47389970,47390370,401,"*",3.6190827147297,1.03236212787874,4.49371155247264,-3.28210211435606,4.09377625753175e-05,0.000201736427582702
"3262","15",69043574,69043974,401,"*",2.64397706691724,0,3.64397706691724,-5.26128393865643,4.09587187935378e-05,0.000201736427582702
"5991","2",227510098,227510498,401,"*",3.46224208879506,4.40727801753713,0,4.51445678272916,4.09773942576047e-05,0.000201736427582702
"2791","14",52694801,52695201,401,"*",3.12451952622941,4.10158975034634,0,4.96304266195407,4.12414932783758e-05,0.000202935954778324
"841","1",163346335,163346735,401,"*",2.6234505613927,0,3.6234505613927,-5.25234664618402,4.13115022468967e-05,0.000203114937099155
"2584","13",35978592,35978992,401,"*",2.53072574310011,3.53072574310011,0,5.23178901655238,4.13187967761404e-05,0.000203114937099155
"9542","8",52495834,52496234,401,"*",2.74645464770093,3.74645464770093,0,5.37288086474485,4.13506120512189e-05,0.000203170705251657
"7365","3",112377034,112377434,401,"*",2.74645041322263,0,3.74645041322263,-5.3254245861819,4.15614567080178e-05,0.000204068388080595
"45","1",8396978,8397378,401,"*",2.59420442986652,3.59420442986652,0,5.2710689448035,4.15744363424647e-05,0.000204068388080595
"6923","22",41413427,41413827,401,"*",3.56222044489858,4.53683875781168,0,5.25921694180643,4.17790970865177e-05,0.000204971595938551
"6448","20",62361845,62362245,401,"*",2.72447875468933,0,3.72447875468933,-5.32371919460689,4.18220011268725e-05,0.000205080712047534
"3202","15",63891002,63891402,401,"*",2.71562141740475,3.71562141740475,0,5.35181214065476,4.18905802287514e-05,0.000205315559886596
"7731","4",7872234,7872634,401,"*",3.60874799641077,4.37849645044135,1.84766942930691,2.45901293785327,4.2628683466408e-05,0.000208830051038548
"2910","14",69087074,69087474,401,"*",3.4633809502644,4.38684843767507,0.188734055213776,4.05124310127746,4.29218024629184e-05,0.000210162254289326
"1254","10",68550749,68551149,401,"*",2.56089109446008,0,3.56089109446008,-5.21099226781839,4.29824047108136e-05,0.000210255317228075
"3675","16",67178092,67178492,401,"*",2.55076258135603,0,3.55076258135603,-5.20107377252309,4.29831776983137e-05,0.000210255317228075
"8247","5",172410109,172410509,401,"*",2.86285896040452,3.86285896040452,0,5.44223451035801,4.304304686805e-05,0.000210444453283446
"2955","14",74888286,74888686,401,"*",3.82306364017728,4.80191102679216,0,5.4241318421853,4.32587467161351e-05,0.000211394909481852
"7875","5",55534455,55534855,401,"*",3.2646045023175,4.2646045023175,0,5.68337943542076,4.35535545664941e-05,0.000212730821393924
"5650","2",85792692,85793092,401,"*",3.39819725856038,4.28070906389129,0.7216731320169,3.38906645799401,4.35974006673758e-05,0.000212840236902954
"4312","17",72661564,72661964,401,"*",2.83583516901087,3.83583516901087,0,5.42572766420337,4.36422319147571e-05,0.000212954351894771
"6383","20",50027794,50028194,401,"*",3.49266067292423,0.991383205718368,4.35927574445336,-3.17592270286107,4.37899971531144e-05,0.000213570379235705
"466","1",64006741,64007141,401,"*",2.58764569854575,3.58764569854575,0,5.26227881819979,4.41998460237204e-05,0.000215368666747022
"4863","19",39430753,39431153,401,"*",5.0950712559803,3.51086222609641,5.83188610874606,-2.22717936394115,4.42021132658624e-05,0.000215368666747022
"7031","22",46367610,46368010,401,"*",2.76385902759291,0,3.76385902759291,-5.33010953208446,4.45896396748491e-05,0.000217150232469518
"7711","4",6273159,6273559,401,"*",2.64320829008634,3.64320829008634,0,5.29629125796226,4.47934123786269e-05,0.000218035614447215
"6520","21",43307032,43307432,401,"*",4.23676551912174,1.99229009251577,5.07589417547368,-2.93583678236917,4.48465847082585e-05,0.000218187428053659
"250","1",31843504,31843904,401,"*",2.60048161325409,0,3.60048161325409,-5.22530812060185,4.51383986003216e-05,0.000219499562032431
"5387","2",36366477,36366877,401,"*",2.60692475118574,3.60692475118574,0,5.27460360737863,4.53627522780047e-05,0.000220482525151418
"3743","16",70715156,70715556,401,"*",4.12937418914694,0.597928037015899,5.0656012025599,-4.04002491530624,4.5577947640435e-05,0.00022142003442551
"369","1",43834353,43834753,401,"*",4.35551730071141,2.93135033933265,5.05805563873961,-2.04002443563112,4.5783747422872e-05,0.000222311004487282
"4084","17",42783412,42783812,401,"*",3.400763373178,0.110985108606068,4.32505068524131,-3.96748136052615,4.58305712533961e-05,0.000222429545080663
"9832","9",707243,707643,401,"*",2.75636352865664,3.75636352865664,0,5.37160173736355,4.60417937920812e-05,0.000223345456200589
"6509","21",36980711,36981111,401,"*",2.81669924757514,3.81669924757514,0,5.40775343371058,4.61836742228977e-05,0.000223924263147171
"9492","8",29623909,29624309,401,"*",3.00754520197744,3.97010809249523,0,4.86816584907385,4.63611157423037e-05,0.000224674840694514
"8033","5",132371189,132371589,401,"*",3.70076977501252,4.55653735650321,1.3069553312936,3.06804072484488,4.67322849350566e-05,0.000226363068804508
"9441","8",22219781,22220181,401,"*",2.82255195721921,3.82255195721921,0,5.40951728783147,4.69934908630881e-05,0.000227517266739585
"1807","11",65069313,65069713,401,"*",2.7379038299017,0,3.7379038299017,-5.31516759486205,4.71701340918029e-05,0.000228261131575399
"5418","2",43071857,43072257,401,"*",3.78170965553947,2.04495677300083,4.54720686130058,-2.4180912695859,4.72867199487291e-05,0.0002287137892257
"7893","5",58043054,58043454,401,"*",3.46474034216265,4.38163675973326,0.305676111783848,4.01440688838209,4.76444718015238e-05,0.000230331896069227
"7706","4",2937206,2937606,401,"*",2.66614450762163,0,3.66614450762163,-5.26393893597852,4.82403815168078e-05,0.000233099214486036
"8250","5",172758061,172758461,401,"*",3.29096286219893,0,4.29096286219893,-5.6495129611897,4.84827552684567e-05,0.00023415637276858
"3199","15",63476228,63476628,401,"*",2.66896789890367,0,3.66896789890367,-5.26211065305187,4.86633030943213e-05,0.000234914048254445
"7441","3",129673964,129674364,401,"*",3.04197138537762,4.04197138537762,0,5.54276418320445,4.87764172825235e-05,0.000235345620578048
"5770","2",113069028,113069428,401,"*",5.3432760043743,5.94450749125486,4.29333842980893,1.56634742452618,4.92075376226339e-05,0.000237310403743752
"8958","7",27031741,27032141,401,"*",3.52616904995066,4.46560276997816,0,4.15094185070944,4.94799015363338e-05,0.000238508024646971
"8409","6",36121147,36121547,401,"*",3.04215119050984,0,4.00920590170291,-4.84979557919105,4.96201872581288e-05,0.000239068135212101
"8396","6",35368532,35368932,401,"*",3.7042075894137,4.54949668590707,1.40642376357861,3.13385282413995,4.97528675883302e-05,0.000239591077542056
"1092","1",225924169,225924569,401,"*",2.79469768920836,3.79469768920836,0,5.3820004460056,4.97833881502605e-05,0.000239621788259619
"8310","6",13328197,13328597,401,"*",3.2663982023621,4.2663982023621,0,5.66898913700523,5.04315939107195e-05,0.000242624124849196
"2218","12",12813089,12813489,401,"*",2.77188186149443,0,3.77188186149443,-5.33522468717784,5.08270970554265e-05,0.000244398498033173
"9214","7",98348651,98349051,401,"*",3.28907615424877,0,4.24369231099249,-4.3891586990186,5.08496623111841e-05,0.000244398498033173
"1931","11",68030384,68030784,401,"*",2.82791790042048,0,3.82791790042048,-5.36103631954415,5.09130474584191e-05,0.000244584702819366
"10049","9",112112947,112113347,401,"*",4.99047144125591,5.63639619118539,3.7904143421136,1.77939281782412,5.09538812973036e-05,0.000244662444061799
"7869","5",44354720,44355120,401,"*",2.49243488891605,3.49243488891605,0,5.18917165831568,5.11327245183472e-05,0.000245402461723692
"8020","5",131355950,131356350,401,"*",2.62020914321638,3.62020914321638,0,5.26873129473711,5.12251430735148e-05,0.000245727184632496
"4925","19",42387015,42387415,401,"*",4.88803877516926,5.55867805735837,3.59546406825026,1.88697524650054,5.138410099914e-05,0.000246282258911961
"3768","16",84673203,84673603,401,"*",3.73171071930202,1.56825166343931,4.56097543323601,-2.83980989874786,5.13904844540727e-05,0.000246282258911961
"4408","18",12419883,12420283,401,"*",2.7789058452928,3.7789058452928,0,5.3722350828969,5.14747459018224e-05,0.000246567014032619
"4401","18",6482567,6482967,401,"*",2.91177062275002,3.91177062275002,0,5.45196510592787,5.15457928595325e-05,0.00024678822678768
"506","1",89952105,89952505,401,"*",4.22516632519008,4.95235903472814,2.68809921539714,2.1904890202189,5.20225949812095e-05,0.00024895094271384
"8283","6",3252460,3252860,401,"*",3.56318622179805,0,4.52575843556806,-4.59294836619407,5.22204037927555e-05,0.000249777112117156
"5728","2",110204785,110205185,401,"*",2.61188242236548,0,3.61188242236548,-5.21883975967323,5.3016248177074e-05,0.00025346159111631
"5209","2",9975951,9976351,401,"*",3.28483812414438,0,4.25794508731663,-5.007271569752,5.31238269084333e-05,0.000253853626416081
"4826","19",35164449,35164849,401,"*",3.35475447518652,0,4.35475447518652,-5.68073815121684,5.31670444379443e-05,0.000253937880676899
"7816","5",923418,923818,401,"*",3.34514197909833,0,4.34514197909833,-5.67555112607766,5.34088442447612e-05,0.000254970071731243
"4256","17",63484672,63485072,401,"*",2.55062759509074,0,3.55062759509074,-5.17914046822789,5.38679464533328e-05,0.000257038157956408
"3191","15",62896453,62896853,401,"*",3.68171575338887,4.63457266806148,0,4.3227248377809,5.41100950501075e-05,0.000258069530693088
"3863","17",4002274,4002674,401,"*",2.50431683159383,0,3.50431683159383,-5.15226477446401,5.45927610673465e-05,0.000260246471466577
"6345","20",48488600,48489000,401,"*",2.62146369460308,0,3.62146369460308,-5.22085912137675,5.54416999797811e-05,0.000264166525347733
"6360","20",49323688,49324088,401,"*",2.95614154589696,0,3.95614154589696,-5.4308371264844,5.55116763194125e-05,0.000264373026617164
