"","CHR","START","END","SRR5800657","SRR5800658","SRR5800659","SRR5800660","SRR5800661","SRR5800662"
"14924","19",52857568,52857968,0,0,0,36.8225114945359,15.119515774306,17.2543707541632
"14925","19",52897512,52897912,3.70799323665867,0,0,0,0,0
"14926","19",52922881,52923668,0,0,0,0,0,9.08124776534905
"14927","19",52962759,52963159,6.17998872776445,0,0,18.9691725880942,0,0
"14928","19",53055108,53055508,1.23599774555289,0,4.73646980446088,2.23166736330521,0,3.63249910613962
"14929","19",53103280,53103680,0,0,0,0,0,0
"14930","19",53333485,53333885,0,0,0,0,0,0
"14931","19",53365476,53365876,0,0,0,0,0,0
"14932","19",53394894,53395294,0,0,0,0,0,0
"14933","19",53431687,53432087,0,0,0,0,0,0
"14934","19",53520765,53521165,0,0,0,0,0,0
"14935","19",53597013,53597413,0,4.12547463340844,0,23.4325073147047,12.9595849494051,33.6006167317915
"14936","19",53612696,53613096,8.65198421887024,4.12547463340844,7.57835168713741,8.92666945322082,18.3594120116572,11.8056220949538
"14937","19",53785132,53785532,8.65198421887024,9.90113912018025,8.52564564802958,27.8958420413151,0,19.070620307233
"14938","19",53792887,53793287,0,0,0,0,0,22.7031194133726
"14939","19",53842156,53842556,37.0799323665867,5.77566448677181,9.47293960892176,49.0966819927145,28.0791007237111,35.4168662848613
"14940","19",53866150,53866550,9.88798196442313,16.5018985336337,12.3148214915983,5.57916840826301,0,0
"14941","19",53867379,53867779,0,0,0,0,0,0
"14942","19",53869255,53869655,0,0,0,0,0,0
"14943","19",53879274,53879674,0,0,0,0,0,0
"14944","19",53882065,53882465,0,2.47528478004506,0,20.0850062697468,9.71968871205383,0
"14945","19",53894759,53895159,4.94399098221156,0,3.7891758435687,0,0,0
"14946","19",53980936,53981336,21.0119616743991,12.3764239002253,16.103997335167,7.81083577156822,0,2.72437432960471
"14947","19",53991172,53991572,0,0,0,3.34750104495781,22.6792736614589,12.7137468714887
"14948","19",54002569,54002969,6.17998872776445,24.7528478004506,0,26.7800083596625,8.63972329960341,20.8868698603028
"14949","19",54008289,54008689,0,0,0,4.46333472661041,11.8796195369547,3.63249910613962
"14950","19",54020110,54020510,0,0,0,0,0,1.81624955306981
"14951","19",55117623,55118023,14.8319729466347,9.90113912018025,0,0,0,0
"14952","19",55146813,55147213,0,0,0,0,18.3594120116572,0
"14953","19",55160542,55160942,18.5399661832934,5.77566448677181,0,1.1158336816526,2.15993082490085,0
"14954","19",55166458,55166858,0,0,0,0,0,0
"14955","19",55173868,55174268,0,0,0,0,0,0
"14956","19",55189376,55189776,11.123979709976,9.07604419349856,12.3148214915983,0,0,0
"14957","19",55207107,55207507,44.4959188399041,6.6007594134535,0,0,0,5.44874865920943
"14958","19",55210058,55210458,16.0679706921876,9.90113912018025,12.3148214915983,13.3900041798312,4.3198616498017,13.6218716480236
"14959","19",55216444,55216844,40.7879256032454,14.8517086802704,9.47293960892176,0,0,0
"14960","19",55247547,55247947,0,0,0,15.6216715431364,46.4385127353683,33.6006167317915
"14961","19",55258966,55259366,23.4839571655049,0.825094926681687,0,0,0,0
"14962","19",55280011,55280411,14.8319729466347,0,0,0,0,0
"14963","19",55327517,55327917,17.3039684377405,12.3764239002253,21.78776110052,3.34750104495781,10.7996541245043,13.6218716480236
"14964","19",55339334,55339734,53.1479030587743,22.2775630204056,0,0,0,0
"14965","19",55352019,55352419,70.4518714965148,53.6311702343097,58.7322255753149,0,0,0
"14966","19",55353811,55354211,0,0,0,0,0,0
"14967","19",55372622,55373022,0,0,0,0,0,0
"14968","19",55383966,55384366,2.47199549110578,0,2.84188188267653,0,0,8.17312298881414
"14969","19",55385617,55386017,0,0,0,0,0,0
"14970","19",55408036,55408436,21.0119616743991,2.47528478004506,1.89458792178435,0,0,0
"14971","19",55418194,55418594,4.94399098221156,14.8517086802704,10.4202335698139,0,0,5.44874865920943
"14972","19",55461540,55461940,33.3719391299281,2.47528478004506,1.89458792178435,0,0,0
"14973","19",55472430,55472830,38.3159301121396,21.4524680937239,29.3661127876574,31.2433430862729,45.3585473229179,24.5193689664424
"14974","19",55476365,55476765,0,0,0,0,0,0
"14975","19",55503927,55504327,6.17998872776445,4.95056956009012,1.89458792178435,0,0,3.63249910613962
"14976","19",55516894,55517294,13.5959752010818,0,0,0,7.55975788715298,16.3462459776283
"14977","19",55519968,55520368,16.0679706921876,6.6007594134535,2.84188188267653,12.2741704981786,5.39982706225213,10.8974973184189
"14978","19",55549644,55550044,3.70799323665867,14.8517086802704,0,14.5058378614838,0,0
"14979","19",55587198,55587598,0,0,0,0,0,0
"14980","19",55599327,55599727,0,0,0,0,0,0
"14981","19",55605293,55605693,0,0,0,0,0,0
"14982","19",55606213,55606613,17.3039684377405,4.95056956009012,5.68376376535305,0,0,0
"14983","19",55624411,55624811,0,0,0,0,0,0
"14984","19",55634788,55635188,0,0,5.68376376535305,0,0,0
"14985","19",55642960,55643360,0,0,0,0,0,0
"14986","19",55654058,55654458,0,0,0,0,0,0
"14987","19",55667966,55668366,11.123979709976,14.8517086802704,23.6823490223044,0,0,12.7137468714887
"14988","19",55670539,55670939,0,0,0,0,0,0
"14989","19",55674933,55675333,0,0,0,0,0,0
"14990","19",56091120,56091520,0,0,0,0,0,0
"14991","19",56110580,56110980,3.70799323665867,0,0,0,0,0
"14992","19",56120251,56120651,0,0,0,0,0,0
"14993","19",56121253,56121653,0,0,0,0,0,0
"14994","19",56140561,56140961,0,0,0,0,0,0
"14995","19",56170323,56170723,0,0,0,0,5.39982706225213,0
"14996","19",56315032,56315432,0,0,0,0,0,0
"14997","19",56393393,56393793,0,0,0,0,0,0
"14998","19",56404025,56404425,0,0,0,0,0,21.7949946368377
"14999","19",56538229,56538629,0,0,0,0,0,0
"15000","19",56567292,56567692,0,0,0,0,0,0
"15001","19",56595067,56595467,0,0,0,0,0,0
"15002","19",57191261,57191661,0,0,0,0,0,0
"15003","19",57240405,57240805,0,0,0,0,0,0
"15004","19",57278381,57278781,0,0,0,0,0,0
"15005","19",57279840,57280240,0,0,0,0,0,0
"15006","19",57302003,57302403,0,0,0,25.6641746780099,25.9191698988102,10.8974973184189
"15007","19",57320237,57320637,0,0,0,0,0,0
"15008","19",57350960,57351360,25.9559526566107,0,0,0,0,0
"15009","19",57363092,57363492,0,0,0,0,0,0
"15010","19",57389599,57389999,0,0,0,0,0,0
"15011","19",57410911,57411311,0,0,0,51.3283493560197,26.9991353112606,2.72437432960471
"15012","19",57435220,57435620,0,0,0,0,0,0
"15013","19",57477460,57477860,0,0,0,0,7.55975788715298,5.44874865920943
"15014","19",57487543,57487943,23.4839571655049,0,0,0,0,1.81624955306981
"15015","19",57499657,57500057,0,0,0,0,0,0
"15016","19",57527121,57527521,27.1919504021636,0,0,0,0,0
"15017","19",57559692,57560092,0,0,0,36.8225114945359,11.8796195369547,10.8974973184189
"15018","19",57578842,57579242,0,0,0,15.6216715431364,18.3594120116572,3.63249910613962
"15019","19",57599642,57600042,0,0,0,6.69500208991562,23.7592390739094,0
"15020","19",57613990,57614390,0,0,0,0,0,0
"15021","19",57632931,57633331,0,0,0,0,0,0
"15022","19",57651256,57651656,0,0,0,0,14.0395503618555,0
"15023","19",57681694,57682094,0,0,0,0,0,0
"15024","19",57746582,57746982,3.70799323665867,0,8.52564564802958,0,0,15.4381212010934
"15025","19",57769420,57769820,0,0,0,1.1158336816526,23.7592390739094,0.908124776534905
"15026","19",57814740,57815140,0,0,0,0,0,0
"15027","19",57819478,57819878,0,0,0,0,0,0
"15028","19",57849587,57849987,19.7759639288463,5.77566448677181,0,0,0,0
"15029","19",57888869,57889269,9.88798196442313,0,0,0,0,0
"15030","19",57916461,57916861,0,0,0,4.46333472661041,0,3.63249910613962
"15031","19",57947602,57948002,4.94399098221156,0,0,0,0,0
"15032","19",58002630,58003030,11.123979709976,1.65018985336337,0,0,0,0
"15033","19",58098119,58098519,0,0,0,0,0,0
"15034","19",58150596,58150996,0,0,0,0,0,0
"15035","19",58154969,58155369,0,0,0,0,0,0
"15036","19",58183204,58183604,0,0,0,0,0,0
"15037","19",58278590,58278990,0,0,0,0,0,0
"15038","19",58305088,58305488,0,0,0,0,0,0
"15039","19",58326729,58327129,2.47199549110578,0,0,0,0,0
"15040","19",58362590,58362990,32.1359413843752,9.07604419349856,0,0,0,0
"15041","19",58380983,58381383,0,0.825094926681687,0,0,0,0
"15042","19",58386996,58387396,22.247959419952,0,4.73646980446088,1.1158336816526,0,4.54062388267452
"15043","19",58401126,58401526,3.70799323665867,9.07604419349856,0.947293960892176,0,0,0
"15044","19",58408349,58408749,0,6.6007594134535,0,2.23166736330521,0,5.44874865920943
"15045","19",58451347,58451747,0,0,4.73646980446088,0,2.15993082490085,0
"15046","19",58466763,58467163,8.65198421887024,11.5513289735436,0,0,16.1994811867564,4.54062388267452
"15047","19",58475914,58476314,2.47199549110578,8.25094926681687,0,1.1158336816526,29.1590661361615,44.4981140502103
"15048","19",58519532,58519932,0,0,0,0,0,1.81624955306981
"15049","19",58543882,58544282,0,0,0,0,0,0
"15050","2",15890,16290,0,0,0,0,0,0
"15051","2",33576,33976,0,0,0,0,19.4393774241077,0
"15052","2",35848,36248,0,0,0,0,0,0
"15053","2",38105,38505,0,0,0,0,14.0395503618555,0
"15054","2",44780,45180,0,0,0,60.2550188092405,14.0395503618555,24.5193689664424
"15055","2",46879,47279,0,0,0,0,0,0
"15056","2",68602,69002,0,0,0,0,0,0
"15057","2",115327,115727,0,0,0,0,0,0
"15058","2",176869,177269,0,0,0,10.0425031348734,0,16.3462459776283
"15059","2",179861,180261,0,0,0,0,0,0
"15060","2",210707,211107,0,0,0,0,0,0
"15061","2",264538,264938,0,0,0,0,0,0
"15062","2",318018,318418,0,0,0,0,0,0
"15063","2",383871,384271,0,0,0,0,0,0
"15064","2",391711,392111,0,0,0,0,0,0
"15065","2",393724,394124,0,0,0,0,0,0
"15066","2",424781,425181,0,0,0,0,0,0
"15067","2",437827,438227,0,0,0,0,0,0
"15068","2",457813,458213,0,0,0,0,0,0
"15069","2",460867,461267,0,0,0,0,0,3.63249910613962
"15070","2",481368,481768,0,0,0,0,0,0
"15071","2",524443,524843,0,0,0,0,0,0
"15072","2",568081,568481,0,0,0,1.1158336816526,0,8.17312298881414
"15073","2",603046,603446,0,0,0,12.2741704981786,0,0
"15074","2",667326,667726,0,0,0,0,0,0
"15075","2",676649,677049,0,0,0,0,0,0
"15076","2",1553972,1554372,0,0,0,0,0,0
"15077","2",1586922,1587322,0,0,0,0,0,0
"15078","2",1593666,1594066,0,0,0,0,0,0
"15079","2",1600667,1601067,0,0,0,0,0,0
"15080","2",1625324,1625724,0,0,0,0,0,0
"15081","2",1631991,1632391,0,0,0,0,0,0
"15082","2",1675645,1676045,0,0,0,0,0,0
"15083","2",1685805,1686205,0,0,0,0,0,0
"15084","2",1721732,1722132,0,0,0,52.4441830376723,44.2785819104675,3.63249910613962
"15085","2",1730012,1730412,0,0,0,0,0,0
"15086","2",1742965,1743365,0,0,0,0,0,0
"15087","2",1744280,1744680,0,0,0,0,0,0
"15088","2",1750781,1751181,0,0,0,0,0,0
"15089","2",1769713,1770113,0,0,0,0,0,0
"15090","2",1817478,1817878,0,0,0,0,0,0
"15091","2",2527132,2527532,0,0,0,0,0,0
"15092","2",2613374,2613774,0,0,0,0,0,0
"15093","2",2665287,2665687,0,0,0,0,0,0
"15094","2",2846693,2847093,0,0,0,1.1158336816526,0,3.63249910613962
"15095","2",2865828,2866228,4.94399098221156,4.12547463340844,4.73646980446088,20.0850062697468,38.8787548482153,17.2543707541632
"15096","2",3078711,3079111,0,0,0,0,0,0
"15097","2",3222627,3223027,0,0,0,0,0,6.35687343574433
"15098","2",3303569,3303969,0,0,0,0,0,0
"15099","2",3369180,3369580,0,0,0,21.2008399513994,10.7996541245043,3.63249910613962
"15100","2",3377779,3378179,0,0,0,0,0,0
"15101","2",3379503,3379903,0,0,0,0,0,0
"15102","2",3519134,3519534,0,0,0,0,0,0
"15103","2",3535970,3536370,0,0,0,0,0,0
"15104","2",3547909,3548309,0,0,0,4.46333472661041,4.3198616498017,3.63249910613962
"15105","2",3558301,3558701,0,0,0,0,0,0
"15106","2",3575034,3575434,0,0,0,0,0,0
"15107","2",3604962,3605362,0,0,0,0,0,0
"15108","2",3650946,3651346,33.3719391299281,4.12547463340844,0,0,1.07996541245043,1.81624955306981
"15109","2",5365861,5366261,0,11.5513289735436,5.68376376535305,26.7800083596625,11.8796195369547,25.4274937429773
"15110","2",6186777,6187177,0,0,0,1.1158336816526,0,1.81624955306981
"15111","2",6202733,6203133,0,0,0,0,0,0
"15112","2",6231160,6231560,0,0,0,0,0,0
"15113","2",6773105,6773505,0,0,0,36.8225114945359,16.1994811867564,15.4381212010934
"15114","2",6877476,6877876,0,0,0,0,0,0
"15115","2",6922364,6922764,0,0,0,4.46333472661041,0,0
"15116","2",7031702,7032102,0,0,0,0,0,0
"15117","2",7825694,7826094,0,0,0,0,0,0
"15118","2",8539915,8540315,0,0,0,6.69500208991562,0,22.7031194133726
"15119","2",8598263,8598663,0,0,0,0,0,0
"15120","2",8662505,8662905,0,0,0,0,0,0
"15121","2",8678672,8679072,0,0,0,0,0,0
"15122","2",8681742,8682142,0,0,0,0,0,0
"15123","2",8803957,8804357,0,0,0,0,0,0
"15124","2",8837287,8837687,0,0,0,0,0,0
"15125","2",8906215,8906615,0,0,0,0,0,0
"15126","2",8999781,9000181,0,0,0,3.34750104495781,2.15993082490085,13.6218716480236
"15127","2",9001222,9001622,0,0,0,0,15.119515774306,6.35687343574433
"15128","2",9004821,9005221,0,0,0,0,0,0
"15129","2",9071040,9071440,0,0,0,0,0,0
"15130","2",9071733,9072133,0,0,0,0,0,0
"15131","2",9103770,9104170,0,0,0,1.1158336816526,0,0
"15132","2",9111185,9111585,7.41598647331734,0,0.947293960892176,11.158336816526,5.39982706225213,0.908124776534905
"15133","2",9112192,9112592,0,0,0,0,0,0
"15134","2",9142644,9143044,11.123979709976,0,0,0,0,0
"15135","2",9168287,9168687,0,0,0,15.6216715431364,15.119515774306,2.72437432960471
"15136","2",9170751,9171151,9.88798196442313,7.42585434013519,2.84188188267653,29.0116757229677,4.3198616498017,0
"15137","2",9175081,9175481,3.70799323665867,4.95056956009012,0,0,3.23989623735128,0
"15138","2",9178312,9178712,0,0,0,0,0,0
"15139","2",9179836,9180236,0,0,0,0,0,0
"15140","2",9206209,9206609,0,0,0,0,0,6.35687343574433
"15141","2",9207913,9208313,0,0,0,0,0,0
"15142","2",9232921,9233321,6.17998872776445,0,0,27.8958420413151,4.3198616498017,5.44874865920943
"15143","2",9234852,9235252,0,0,0,0,0,0
"15144","2",9244995,9245395,0,0,0,0,1.07996541245043,0
"15145","2",9251604,9252004,0,0,0,54.6758504009775,19.4393774241077,8.17312298881414
"15146","2",9287679,9288079,0,0,0,0,0,0
"15147","2",9310386,9310786,1.23599774555289,0,0,0,0,0
"15148","2",9333653,9334053,0,0,0,0,0,0
"15149","2",9337027,9337427,0,0,0,8.92666945322082,0,2.72437432960471
"15150","2",9339628,9340028,0,0,0,0,0,0
"15151","2",9381021,9381421,21.0119616743991,0,0,43.5175135844515,11.8796195369547,0.908124776534905
"15152","2",9386609,9387009,9.88798196442313,9.07604419349856,0,0,0,0
"15153","2",9400452,9400852,0,0,0,23.4325073147047,20.5193428365581,26.3356185195122
"15154","2",9416582,9416982,0,0.825094926681687,0,1.1158336816526,20.5193428365581,14.5299964245585
"15155","2",9423371,9423771,0,0,0,0,0,0
"15156","2",9474967,9475367,6.17998872776445,0,0,15.6216715431364,23.7592390739094,0
"15157","2",9497073,9497473,30.8999436388223,23.9277528737689,14.2094094133826,5.57916840826301,8.63972329960341,8.17312298881414
"15158","2",9555725,9556125,0,0,0,0,0,0
"15159","2",9559038,9559438,0,0,0,0,0,0
"15160","2",9565413,9565813,16.0679706921876,4.12547463340844,0,20.0850062697468,29.1590661361615,29.059992849117
"15161","2",9607880,9608280,13.5959752010818,24.7528478004506,0,29.0116757229677,0,4.54062388267452
"15162","2",9630939,9631339,0,0,0,0,0,0
"15163","2",9637270,9637670,0,0,0,27.8958420413151,7.55975788715298,19.9787450837679
"15164","2",9638491,9638891,43.2599210943512,20.6273731670422,14.2094094133826,0,6.47979247470255,0
"15165","2",9644611,9645011,27.1919504021636,5.77566448677181,2.84188188267653,0,0,0
"15166","2",9655448,9655848,6.17998872776445,0.825094926681687,5.68376376535305,0,0,0
"15167","2",9656334,9656734,33.3719391299281,0,0,0,0,0
"15168","2",9675395,9675795,35.8439346210338,23.1026579470872,0,21.2008399513994,24.8392044863598,28.1518680725821
"15169","2",9703305,9703705,0,0,0,0,0,11.8056220949538
"15170","2",9753021,9753421,0,0,0,46.8650146294093,45.3585473229179,54.4874865920943
"15171","2",9782129,9782529,43.2599210943512,37.1292717006759,35.0498765530105,0,0,0
"15172","2",9797876,9798276,0,0,0,33.4750104495781,23.7592390739094,17.2543707541632
"15173","2",9799089,9799489,6.17998872776445,9.07604419349856,4.73646980446088,3.34750104495781,0,2.72437432960471
"15174","2",9799667,9800067,19.7759639288463,23.9277528737689,0,21.2008399513994,28.0791007237111,32.6924919552566
"15175","2",9801125,9801525,0,0,0,0,0,0.908124776534905
"15176","2",9801721,9802121,13.5959752010818,11.5513289735436,0,0,0,0
"15177","2",9808969,9809369,23.4839571655049,6.6007594134535,2.84188188267653,10.0425031348734,12.9595849494051,8.17312298881414
"15178","2",9830304,9830704,16.0679706921876,18.9771833136788,7.57835168713741,0,0,0
"15179","2",9843326,9843726,0,3.30037970672675,0,23.4325073147047,0,14.5299964245585
"15180","2",9846467,9846867,6.17998872776445,0,0,27.8958420413151,0,21.7949946368377
"15181","2",9895696,9896096,4.94399098221156,9.90113912018025,0,30.1275094046203,33.4789277859632,29.9681176256519
"15182","2",9897390,9897790,13.5959752010818,12.3764239002253,0,58.0233514459353,41.0386856731162,45.4062388267452
"15183","2",9905389,9905789,0,0,0,32.3591767679255,16.1994811867564,19.070620307233
"15184","2",9914622,9915022,34.6079368754809,22.2775630204056,27.4715248658731,4.46333472661041,4.3198616498017,8.17312298881414
"15185","2",9941584,9941984,30.8999436388223,30.5285122872224,0,24.5483409963573,0,0
"15186","2",9944334,9944734,0,0,0,21.2008399513994,16.1994811867564,0
"15187","2",9951452,9951852,0,0,0,0,0,0
"15188","2",9975951,9976351,28.4279481477165,9.07604419349856,19.8931731787357,0,1.07996541245043,0
"15189","2",10036020,10036420,33.3719391299281,28.8783224338591,26.5242309049809,12.2741704981786,11.8796195369547,0
"15190","2",10043267,10043667,0,0,0,0,0,0
"15191","2",10043795,10044195,0,0,0,0,0,0
"15192","2",10057564,10057964,19.7759639288463,16.5018985336337,19.8931731787357,0,0,0
"15193","2",10072588,10072988,1.23599774555289,2.47528478004506,0,41.2858462211463,33.4789277859632,44.4981140502103
"15194","2",10097368,10097768,32.1359413843752,12.3764239002253,25.5769369440887,8.92666945322082,0,5.44874865920943
"15195","2",10120163,10120563,0,0,0,0,0,0
"15196","2",10122449,10122849,6.17998872776445,0,0,0,17.2794465992068,35.4168662848613
"15197","2",10220521,10220921,28.4279481477165,22.2775630204056,10.4202335698139,3.34750104495781,0,0
"15198","2",10254646,10255046,11.123979709976,8.25094926681687,7.57835168713741,0,0,0
"15199","2",10270644,10271044,21.0119616743991,23.9277528737689,10.4202335698139,0,0,0
"15200","2",10283229,10283629,0,0,0,0,0,0
"15201","2",10285567,10285967,19.7759639288463,17.3269934603154,0,0,0,0
"15202","2",10289783,10290183,7.41598647331734,2.47528478004506,0,0,0,0
"15203","2",10297932,10298332,19.7759639288463,9.07604419349856,0,2.23166736330521,3.23989623735128,0
"15204","2",10302422,10302822,0,0,0,0,0,0
"15205","2",10305745,10306145,33.3719391299281,20.6273731670422,29.3661127876574,17.8533389064416,0,2.72437432960471
"15206","2",10393594,10393994,17.3039684377405,20.6273731670422,10.4202335698139,0,9.71968871205383,8.17312298881414
"15207","2",10405427,10405827,59.3278917865388,42.0798412607661,11.3675275307061,0,0,0
"15208","2",10408067,10408467,34.6079368754809,19.8022782403605,9.47293960892176,0,0,0
"15209","2",10409071,10409471,22.247959419952,25.5779427271323,22.7350550614122,11.158336816526,0,0
"15210","2",10413955,10414355,12.3599774555289,13.201518826907,0,12.2741704981786,5.39982706225213,30.8762424021868
"15211","2",10434883,10435283,21.0119616743991,15.6768036069521,8.52564564802958,0,20.5193428365581,0.908124776534905
"15212","2",10448200,10448600,0,0,0,0,0,0
"15213","2",10452303,10452703,55.6198985498801,42.9049361874477,9.47293960892176,31.2433430862729,12.9595849494051,0
"15214","2",10473380,10473780,8.65198421887024,4.12547463340844,0,30.1275094046203,15.119515774306,0
"15215","2",10487095,10487495,27.1919504021636,0,0,0,0,0
"15216","2",10493606,10494006,113.711792590866,99.8364861284842,45.4701101228244,0,0,0
"15217","2",10497831,10498231,65.5078805143032,43.7300311141294,15.1567033742748,0,0,0
"15218","2",10500670,10501070,14.8319729466347,13.201518826907,6.63105772624523,2.23166736330521,5.39982706225213,1.81624955306981
"15219","2",10514732,10515132,2.47199549110578,0,0,0,0,0
"15220","2",10532653,10533053,39.5519278576925,0,8.52564564802958,0,0,0
"15221","2",10538498,10538898,58.0918940409859,34.6539869206309,31.2607007094418,1.1158336816526,10.7996541245043,3.63249910613962
"15222","2",10546963,10547363,96.4078241531255,61.8821195011266,53.995755770854,69.1816882624614,0,9.08124776534905
"15223","2",10575921,10576321,38.3159301121396,30.5285122872224,16.103997335167,10.0425031348734,11.8796195369547,11.8056220949538
"15224","2",10584809,10585209,51.9119053132214,40.4296514074027,28.4188188267653,69.1816882624614,14.0395503618555,34.5087415083264
"15225","2",10597959,10598359,24.7199549110578,12.3764239002253,0,22.3166736330521,22.6792736614589,26.3356185195122
"15226","2",10654002,10654402,30.8999436388223,5.77566448677181,4.73646980446088,29.0116757229677,18.3594120116572,29.059992849117
"15227","2",10658577,10658977,4.94399098221156,6.6007594134535,0,43.5175135844515,18.3594120116572,9.98937254188395
"15228","2",10717586,10717986,0,0,0,0,4.3198616498017,0
"15229","2",10773940,10774340,0,0,0,31.2433430862729,2.15993082490085,6.35687343574433
"15230","2",10812687,10813087,0,0,0,0,0,0
"15231","2",10832265,10832665,9.88798196442313,0,0,1.1158336816526,47.5184781478187,25.4274937429773
"15232","2",10835277,10835677,12.3599774555289,10.7262340468619,5.68376376535305,29.0116757229677,41.0386856731162,30.8762424021868
"15233","2",10896064,10896464,3.70799323665867,0,0,0,0,0
"15234","2",10901148,10901548,0,0,0,13.3900041798312,0,4.54062388267452
"15235","2",10936190,10936590,0,0,0,0,0,0
"15236","2",10955049,10955449,4.94399098221156,0,0,0,0,0
"15237","2",11004197,11004597,14.8319729466347,0,0,23.4325073147047,33.4789277859632,24.5193689664424
"15238","2",11022935,11023335,45.731916585457,0,0,0,0,0
"15239","2",11079069,11079469,0,0,0,18.9691725880942,23.7592390739094,0
"15240","2",11132555,11132955,12.3599774555289,2.47528478004506,8.52564564802958,0,0,0
"15241","2",11155342,11155742,0,0,0,0,0,0
"15242","2",11203497,11203897,0,0,0,15.6216715431364,0,12.7137468714887
"15243","2",11342694,11343094,21.0119616743991,9.90113912018025,0,15.6216715431364,0,1.81624955306981
"15244","2",11343534,11343934,0,0,0,0,0,0
"15245","2",11344606,11345006,0,0,0,0,0,0
"15246","2",11389774,11390174,0,0,0,3.34750104495781,16.1994811867564,23.6112441899075
"15247","2",11391670,11392070,0,0,0,0,0,0
"15248","2",11465895,11466295,0,0,0,0,0,0
"15249","2",11506012,11506412,0,0.825094926681687,0,0,0,0
"15250","2",11554058,11554458,11.123979709976,0,0,0,4.3198616498017,1.81624955306981
"15251","2",11584206,11584606,1.23599774555289,4.12547463340844,0,0,3.23989623735128,11.8056220949538
"15252","2",11598100,11598500,0,0,0,0,0,0
"15253","2",11658196,11658596,28.4279481477165,12.3764239002253,1.89458792178435,1.1158336816526,3.23989623735128,0
"15254","2",11663474,11663874,0,0.825094926681687,0,25.6641746780099,0,8.17312298881414
"15255","2",11665487,11665887,3.70799323665867,4.12547463340844,0,0,0,0
"15256","2",11688273,11688673,0,0,0,0,3.23989623735128,0
"15257","2",11692866,11693266,0,0,0,2.23166736330521,3.23989623735128,9.98937254188395
"15258","2",11697447,11697847,0,0,0,0,0,0
"15259","2",11708151,11708551,0,0,0,10.0425031348734,0,5.44874865920943
"15260","2",11710215,11710615,0,0,0,3.34750104495781,0,0
"15261","2",11712879,11713279,0,0,0,0,0,0
"15262","2",11738990,11739390,0,0,0,0,0,0
"15263","2",11744020,11744420,0,0,0,0,0,0
"15264","2",11746566,11746966,0,0,0,0,0,0
"15265","2",11753425,11753825,0,0,0,73.6450229890718,61.5580285096743,48.13061315635
"15266","2",11829936,11830336,0,0,0,0,0,0
"15267","2",11863696,11864096,0,0,0,1.1158336816526,10.7996541245043,0
"15268","2",11899421,11899821,0,0,0,0,0,0
"15269","2",12087980,12088380,0,0,0,0,0,0
"15270","2",12106307,12106707,0,0,0,0,0,0
"15271","2",12120549,12120949,0,0,0,0,0,0.908124776534905
"15272","2",12155613,12156013,0,0,0,8.92666945322082,0,0
"15273","2",12176975,12177375,0,0,0,4.46333472661041,3.23989623735128,17.2543707541632
"15274","2",12303393,12303793,0,0,0,8.92666945322082,0,0
"15275","2",12318470,12318870,0,0,0,15.6216715431364,10.7996541245043,9.98937254188395
"15276","2",12412939,12413339,0,0,0,0,0,0
"15277","2",12451710,12452110,0,0,0,2.23166736330521,12.9595849494051,15.4381212010934
"15278","2",12456235,12456635,0,0,0,0,0,0
"15279","2",12486556,12486956,0,0,0,10.0425031348734,16.1994811867564,0
"15280","2",12493029,12493429,0,0,0,0,0,0
"15281","2",12507302,12507702,0,0,0,0,3.23989623735128,0
"15282","2",12567410,12567810,0,0,0,0,0,0
"15283","2",12569439,12569839,0,0,0,0,0,0
"15284","2",12588234,12588634,0,0,0,0,0,0
"15285","2",12620008,12620408,3.70799323665867,0,0,0,0,0
"15286","2",12675351,12675751,0,0,0,0,0,0
"15287","2",12684499,12684899,0,0,0,4.46333472661041,0,0
"15288","2",12702770,12703170,0,0,0,0,7.55975788715298,0
"15289","2",12714871,12715271,0,0,0,24.5483409963573,6.47979247470255,21.7949946368377
"15290","2",12716542,12716942,0,0,0,0,0,0
"15291","2",12717228,12717628,0,0,0,11.158336816526,4.3198616498017,0
"15292","2",12759353,12759753,0,0,0,0,0,0
"15293","2",12819048,12819448,0,0,0,0,0,0
"15294","2",12842903,12843303,0,0,0,0,0,0
"15295","2",12856970,12857370,0,0,0,42.4016799027989,2.15993082490085,8.17312298881414
"15296","2",12884797,12885197,0,0,0,0,0,0
"15297","2",12928226,12928626,0,0,0,16.737505224789,19.4393774241077,23.6112441899075
"15298","2",12929842,12930242,0,0,0,29.0116757229677,15.119515774306,15.4381212010934
"15299","2",13523185,13523585,0,0,0,23.4325073147047,0,5.44874865920943
"15300","2",13558349,13558749,0,0,0,0,0,0
"15301","2",13638198,13638598,0,0,0,0,0,0
"15302","2",14756955,14757355,0,0,0,0,0,0
"15303","2",14903739,14904139,0,0,0,0,0,0
"15304","2",14904422,14904822,0,0,0,0,0,0
"15305","2",15142402,15142802,0,0,0,0,4.3198616498017,0
"15306","2",15154343,15154743,0,0,0,0,0,0
"15307","2",15169611,15170011,0,0,0,0,0,0
"15308","2",15191804,15192204,1.23599774555289,5.77566448677181,0,33.4750104495781,14.0395503618555,21.7949946368377
"15309","2",15223918,15224318,0,0,0,0,0,0
"15310","2",15243832,15244232,0,0,0,12.2741704981786,0,0
"15311","2",15337970,15338370,1.23599774555289,0,0,7.81083577156822,9.71968871205383,2.72437432960471
"15312","2",15363089,15363489,0,0,0,14.5058378614838,7.55975788715298,9.08124776534905
